CustomerID,AccountType,AccountBalance,DateOfAccountOpening,LastTransactionDate,AccountID
1846,Current,3857.17,12/2/2012,9/15/2023,1846
1847,Current,357.86,3/6/2012,3/1/2023,1847
1848,Current,8293.4,10/4/2002,8/17/2023,1848
1849,Savings,7113.3,10/7/2002,12/6/2023,1849
1850,Current,1575.79,12/25/2020,10/31/2023,1850
1851,Current,6009.37,9/1/2007,4/28/2023,1851
1852,Savings,8265.68,2/26/2021,1/26/2023,1852
1853,Savings,1892.21,8/11/2020,12/6/2023,1853
1854,Current,2306.73,11/8/2022,5/30/2023,1854
1855,Current,2097.64,11/5/2013,6/20/2023,1855
1856,Current,9975.27,3/19/2012,9/10/2023,1856
1857,Savings,2372.26,8/18/2008,1/20/2023,1857
1858,Current,2742.49,5/17/2021,12/15/2023,1858
1859,Current,574.46,6/17/2021,10/31/2023,1859
1860,Savings,9834.46,7/27/2008,12/17/2023,1860
1861,Current,2542.87,7/3/2012,3/2/2023,1861
1862,Current,7279.81,2/25/2015,5/31/2023,1862
1863,Current,361.05,3/27/2012,8/24/2023,1863
1864,Savings,7855.69,4/3/2009,11/13/2023,1864
1865,Savings,7531.04,6/18/2004,8/18/2023,1865
1866,Savings,933.11,7/21/2018,12/2/2023,1866
1867,Savings,1313.76,2/5/2000,7/10/2023,1867
1868,Current,3021.58,12/25/2001,10/2/2023,1868
1869,Savings,3611.21,11/11/2006,7/22/2023,1869
1870,Savings,7856.65,1/10/2009,7/23/2023,1870
1871,Savings,705.77,6/9/2002,8/16/2023,1871
1872,Savings,6537.37,11/1/2003,9/26/2023,1872
1873,Current,2362.49,9/6/2021,6/28/2023,1873
1874,Savings,3886.45,3/25/2011,11/27/2023,1874
1875,Current,121.82,9/23/2020,9/14/2023,1875
1876,Savings,2982.12,4/14/2007,6/18/2023,1876
1877,Current,1796.25,4/24/2016,1/3/2023,1877
1878,Savings,5089.32,4/7/2010,1/8/2023,1878
1879,Savings,1666.1,4/6/2012,12/2/2023,1879
1880,Savings,8374.59,6/15/2019,4/17/2023,1880
1881,Current,8840.77,2/28/2018,2/9/2023,1881
1882,Savings,8468.37,4/30/2018,7/7/2023,1882
1883,Current,9819.85,10/8/2014,9/21/2023,1883
1884,Current,9155,11/16/2012,11/26/2023,1884
1885,Current,2869.9,11/14/2022,8/31/2023,1885
1886,Savings,3213.16,8/23/2001,6/14/2023,1886
1887,Savings,5373.33,7/28/2013,10/10/2023,1887
1888,Savings,3911.08,11/25/2016,4/5/2023,1888
1889,Savings,9702.12,7/12/2012,5/11/2023,1889
1890,Savings,3461.36,10/26/2011,9/19/2023,1890
1891,Current,7426.82,3/4/2021,7/28/2023,1891
1892,Savings,5796.08,2/23/2017,1/10/2023,1892
1893,Savings,9569.16,6/17/2016,1/29/2023,1893
1894,Savings,7470.72,9/27/2021,5/28/2023,1894
1895,Current,3106.09,3/24/2018,12/1/2023,1895
1896,Savings,2050.98,10/22/2003,3/7/2023,1896
1897,Savings,8560.72,11/4/2019,1/12/2023,1897
1898,Savings,9119.04,8/9/2020,1/13/2023,1898
1899,Savings,8327.83,9/26/2011,12/30/2023,1899
1900,Current,7400.75,5/11/2005,4/12/2023,1900
1901,Current,3285.13,6/15/2008,6/22/2023,1901
1902,Savings,5103.19,3/17/2014,8/1/2023,1902
1903,Current,9165.46,1/1/2005,6/18/2023,1903
1904,Current,1435.48,6/28/2005,7/27/2023,1904
1905,Current,4999.7,3/7/2003,12/13/2023,1905
1906,Savings,3619.54,1/16/2018,3/3/2023,1906
1907,Current,6807.15,6/16/2000,1/9/2023,1907
1908,Savings,6377.29,11/3/2002,5/5/2023,1908
1909,Savings,5644.57,12/20/2016,6/11/2023,1909
1910,Current,2868.19,3/16/2013,1/19/2023,1910
1911,Current,1679.55,8/11/2020,12/12/2023,1911
1912,Current,7864.95,11/17/2010,3/28/2023,1912
1913,Savings,9918.32,7/18/2000,1/18/2023,1913
1914,Current,1774.03,5/6/2009,8/25/2023,1914
1915,Savings,850.34,6/27/2000,6/23/2023,1915
1916,Current,7482.74,9/20/2004,4/14/2023,1916
1917,Current,3504.17,3/25/2003,8/25/2023,1917
1918,Current,2208.74,3/28/2013,5/6/2023,1918
1919,Savings,5298.74,5/17/2002,2/18/2023,1919
1920,Current,6784.62,9/4/2002,4/12/2023,1920
1921,Savings,2227.01,12/19/2009,3/15/2023,1921
1922,Current,9945.59,2/21/2002,6/20/2023,1922
1923,Savings,3349.42,10/7/2011,5/18/2023,1923
1924,Current,3218.03,1/3/2022,3/26/2023,1924
1925,Current,4287.71,6/7/2018,6/15/2023,1925
1926,Current,7475.79,9/20/2009,2/7/2023,1926
1927,Current,8745.25,11/26/2021,9/6/2023,1927
1928,Current,3307.46,8/19/2020,9/25/2023,1928
1929,Current,1275.6,6/12/2009,11/4/2023,1929
1930,Savings,2635.7,10/6/2022,4/15/2023,1930
1931,Current,934.37,12/19/2016,12/14/2023,1931
1932,Current,6340.41,4/22/2015,1/24/2023,1932
1933,Savings,7432.89,3/9/2020,10/14/2023,1933
1934,Savings,4349.74,4/11/2017,3/23/2023,1934
1935,Current,9532.67,12/3/2013,9/12/2023,1935
1936,Savings,7302.49,8/17/2002,1/23/2023,1936
1937,Savings,3858.62,1/17/2014,11/23/2023,1937
1938,Current,1111.92,8/9/2012,3/13/2023,1938
1939,Savings,4987.67,12/25/2001,4/28/2023,1939
1940,Current,5087.97,10/9/2019,2/7/2023,1940
1941,Savings,5550.81,3/13/2007,6/5/2023,1941
1942,Savings,6856.25,3/15/2017,12/13/2023,1942
1943,Savings,2717.39,6/1/2003,5/7/2023,1943
1944,Current,124.6,7/22/2006,10/4/2023,1944
1945,Current,8147.16,7/29/2013,1/27/2023,1945
1946,Current,8253.01,11/4/2017,2/25/2023,1946
1947,Current,9125.06,5/12/2003,5/5/2023,1947
1948,Current,9693.46,8/14/2017,12/28/2023,1948
1949,Current,1675.8,7/30/2017,1/21/2023,1949
1950,Savings,3603.33,10/25/2016,1/14/2023,1950
1951,Savings,8528.46,7/18/2020,8/29/2023,1951
1952,Current,9346.59,1/28/2003,4/17/2023,1952
1953,Savings,243.84,4/1/2017,3/11/2023,1953
1954,Current,3936.59,3/22/2017,7/23/2023,1954
1955,Current,1222.52,12/3/2010,1/28/2023,1955
1956,Savings,7905.74,8/29/2000,8/9/2023,1956
1957,Savings,7496.59,9/14/2011,4/12/2023,1957
1958,Current,7567.6,2/5/2006,3/8/2023,1958
1959,Current,3963.33,3/26/2019,5/4/2023,1959
1960,Savings,4121.85,5/23/2017,10/16/2023,1960
1961,Savings,2692.46,12/16/2020,8/30/2023,1961
1962,Savings,3672.85,4/19/2020,1/12/2023,1962
1963,Current,9832.51,4/22/2018,7/22/2023,1963
1964,Current,561.03,10/14/2014,8/8/2023,1964
1965,Current,3307.67,12/12/2003,6/28/2023,1965
1966,Current,7920.24,8/29/2001,8/14/2023,1966
1967,Current,3885.23,7/6/2008,8/2/2023,1967
1968,Savings,9504.85,12/31/2000,12/25/2023,1968
1969,Current,3388.23,2/8/2020,9/25/2023,1969
1970,Current,8512.61,1/24/2011,1/19/2023,1970
1971,Current,8169.44,1/29/2003,12/17/2023,1971
1972,Savings,191.16,11/22/2021,11/11/2023,1972
1973,Current,4089.59,12/23/2009,9/26/2023,1973
1974,Savings,2878.31,7/26/2011,10/2/2023,1974
1975,Current,4848.12,7/19/2005,6/13/2023,1975
1976,Current,4681.43,1/21/2000,8/2/2023,1976
1977,Savings,9064.74,7/3/2022,8/10/2023,1977
1978,Savings,1917.46,9/27/2013,9/26/2023,1978
1979,Current,1903.69,5/12/2019,3/25/2023,1979
1980,Savings,1169.86,12/24/2003,8/19/2023,1980
1981,Savings,7412.65,5/23/2014,2/13/2023,1981
1982,Savings,9186.82,9/9/2017,3/17/2023,1982
1983,Current,3748.19,3/28/2013,12/31/2023,1983
1984,Current,712.04,5/22/2016,12/3/2023,1984
1985,Current,1644.61,1/15/2004,6/10/2023,1985
1986,Current,1113.6,7/24/2002,8/24/2023,1986
1987,Savings,5964.17,2/4/2000,11/4/2023,1987
1988,Current,2894.75,8/26/2009,12/25/2023,1988
1989,Savings,8984.73,5/14/2016,4/27/2023,1989
1990,Current,1706.6,5/17/2021,3/31/2023,1990
1991,Current,9308.54,12/6/2001,12/5/2023,1991
1992,Savings,3394.11,4/9/2013,9/26/2023,1992
1993,Current,8686.33,11/23/2011,9/11/2023,1993
1994,Current,9495.06,8/9/2014,5/18/2023,1994
1995,Current,9865,6/11/2020,4/5/2023,1995
1996,Savings,8055.57,5/27/2012,6/4/2023,1996
1997,Current,1106.7,8/26/2000,7/14/2023,1997
1998,Savings,648.25,8/15/2011,11/21/2023,1998
1999,Savings,7423.32,10/5/2005,1/5/2023,1999
2000,Current,8980.69,1/16/2010,3/12/2023,2000
2001,Current,1743.96,9/5/2012,4/14/2023,2001
2002,Current,9416.57,12/2/2005,2/25/2023,2002
2003,Current,6141.26,9/22/2017,11/3/2023,2003
2004,Savings,1327.69,3/19/2012,11/8/2023,2004
2005,Savings,1753.63,10/5/2009,6/19/2023,2005
2006,Current,752.96,9/12/2014,5/21/2023,2006
2007,Current,1517.83,1/12/2008,2/3/2023,2007
2008,Current,7348.03,7/5/2008,12/22/2023,2008
2009,Savings,2265.79,4/9/2001,2/22/2023,2009
2010,Current,5660.38,8/15/2014,1/3/2023,2010
2011,Current,7238.7,12/30/2007,11/26/2023,2011
2012,Current,8963.25,3/21/2002,9/7/2023,2012
2013,Savings,5940.28,3/6/2016,4/17/2023,2013
2014,Savings,5740.2,5/14/2016,4/9/2023,2014
2015,Current,9136.95,2/24/2018,10/20/2023,2015
2016,Savings,3019.56,2/2/2001,6/29/2023,2016
2017,Current,2116.65,1/30/2021,5/14/2023,2017
2018,Current,8740.68,12/11/2002,5/29/2023,2018
2019,Savings,837.78,10/20/2020,10/28/2023,2019
2020,Current,1977.85,2/5/2005,5/13/2023,2020
2021,Savings,4171.41,6/4/2002,9/16/2023,2021
2022,Savings,3676.38,3/1/2015,10/3/2023,2022
2023,Current,7090.31,1/10/2007,7/23/2023,2023
2024,Current,1008.89,7/31/2004,3/2/2023,2024
2025,Current,4823.86,5/26/2014,6/9/2023,2025
2026,Current,8104.69,10/8/2017,5/27/2023,2026
2027,Current,6865.1,8/18/2004,5/23/2023,2027
2028,Savings,6353.33,5/16/2011,11/26/2023,2028
2029,Savings,2469.66,10/19/2001,11/9/2023,2029
2030,Savings,3996.96,11/30/2008,6/3/2023,2030
2031,Savings,1889.16,4/22/2017,11/22/2023,2031
2032,Savings,5138.36,2/6/2011,4/21/2023,2032
2033,Current,5883.27,5/13/2014,3/31/2023,2033
2034,Savings,6348.69,5/4/2017,2/18/2023,2034
2035,Current,8771.96,2/27/2007,5/11/2023,2035
2036,Current,712.12,2/10/2002,7/30/2023,2036
2037,Savings,3944.29,1/18/2007,8/16/2023,2037
2038,Savings,5950.61,1/5/2006,9/10/2023,2038
2039,Savings,5744.22,9/20/2021,4/4/2023,2039
2040,Current,314.87,5/28/2017,6/14/2023,2040
2041,Current,1974.16,11/28/2012,4/19/2023,2041
2042,Current,8472.87,6/20/2005,3/1/2023,2042
2043,Savings,5202.38,9/13/2005,4/8/2023,2043
2044,Current,4194.23,6/3/2017,7/6/2023,2044
2045,Current,9011.74,3/9/2003,8/24/2023,2045
2046,Savings,842.03,1/2/2019,3/22/2023,2046
2047,Current,9230.87,7/18/2017,2/11/2023,2047
2048,Current,375.05,5/14/2013,5/31/2023,2048
2049,Savings,5670.44,11/4/2013,3/14/2023,2049
2050,Current,5595.4,2/10/2010,1/27/2023,2050
2051,Savings,6426.78,7/17/2015,3/22/2023,2051
2052,Savings,393.3,2/11/2002,8/21/2023,2052
2053,Current,5352.14,12/24/2001,6/23/2023,2053
2054,Current,1224.78,5/3/2003,9/30/2023,2054
2055,Savings,1644.19,12/6/2001,4/23/2023,2055
2056,Current,2232.01,6/3/2012,9/7/2023,2056
2057,Current,6170.45,9/2/2001,9/8/2023,2057
2058,Savings,3961.88,11/2/2013,1/15/2023,2058
2059,Savings,944.84,11/1/2021,6/18/2023,2059
2060,Savings,2961.23,1/29/2011,3/14/2023,2060
2061,Savings,858.55,1/1/2022,9/27/2023,2061
2062,Savings,6674.86,8/14/2020,9/21/2023,2062
2063,Savings,5618.91,1/10/2020,11/28/2023,2063
2064,Current,4136.09,11/23/2022,3/8/2023,2064
2065,Current,9284,7/29/2021,9/16/2023,2065
2066,Savings,5235.38,7/2/2019,5/12/2023,2066
2067,Savings,8886.6,7/27/2006,5/4/2023,2067
2068,Savings,5832.94,7/26/2013,8/12/2023,2068
2069,Savings,3830.25,10/6/2003,6/23/2023,2069
2070,Savings,5436.07,5/15/2004,9/27/2023,2070
2071,Current,1603.44,3/16/2017,5/21/2023,2071
2072,Savings,6780.06,1/15/2002,5/16/2023,2072
2073,Current,9823.12,1/6/2015,8/18/2023,2073
2074,Savings,2549.64,8/21/2009,4/12/2023,2074
2075,Current,3299.66,5/15/2009,10/29/2023,2075
2076,Current,4120.31,8/21/2008,10/14/2023,2076
2077,Savings,4886.48,6/16/2007,4/1/2023,2077
2078,Savings,7219.12,9/8/2011,7/28/2023,2078
2079,Savings,1453.06,6/30/2016,2/4/2023,2079
2080,Current,3094.41,8/5/2016,3/3/2023,2080
2081,Savings,5432.84,8/11/2011,6/1/2023,2081
2082,Savings,5936.82,8/23/2009,3/6/2023,2082
2083,Current,5412.64,3/17/2003,8/9/2023,2083
2084,Current,4411.34,3/1/2017,12/12/2023,2084
2085,Savings,7143.6,7/4/2016,10/27/2023,2085
2086,Savings,2124.3,6/15/2007,12/21/2023,2086
2087,Savings,2899,11/24/2020,2/20/2023,2087
2088,Savings,4500.39,10/30/2019,4/18/2023,2088
2089,Savings,6985.48,2/18/2004,12/10/2023,2089
2090,Savings,915.27,9/22/2021,6/23/2023,2090
2091,Savings,1245.14,3/13/2006,10/16/2023,2091
2092,Current,7845.84,11/8/2018,7/11/2023,2092
2093,Current,2683.45,4/3/2006,12/23/2023,2093
2094,Current,9638.52,2/7/2008,6/16/2023,2094
2095,Current,9617.91,12/10/2008,9/1/2023,2095
2096,Savings,6890.86,8/19/2009,9/12/2023,2096
2097,Savings,7197.04,1/6/2017,2/27/2023,2097
2098,Current,6544.9,7/8/2005,1/26/2023,2098
2099,Current,1855.58,12/24/2020,4/27/2023,2099
2100,Savings,5054.51,11/7/2022,8/30/2023,2100
2101,Savings,7950.86,12/17/2022,8/18/2023,2101
2102,Current,7769.31,9/16/2020,11/27/2023,2102
2103,Current,8997.83,5/23/2017,9/10/2023,2103
2104,Current,9017.9,12/8/2003,4/3/2023,2104
2105,Current,2688.71,5/2/2008,8/9/2023,2105
2106,Savings,7245.03,12/22/2003,7/14/2023,2106
2107,Savings,6548.27,5/28/2019,7/20/2023,2107
2108,Savings,8869.72,11/22/2012,8/15/2023,2108
2109,Current,1916.4,7/12/2003,2/26/2023,2109
2110,Savings,7423.95,11/21/2008,3/11/2023,2110
2111,Current,4290.99,10/7/2003,9/5/2023,2111
2112,Savings,4005.41,9/19/2011,3/14/2023,2112
2113,Current,454.33,7/5/2020,9/12/2023,2113
2114,Current,9618.46,11/17/2010,9/21/2023,2114
2115,Savings,6790.11,7/30/2012,4/1/2023,2115
2116,Savings,5947.95,9/26/2002,5/6/2023,2116
2117,Savings,2586.54,5/9/2017,10/17/2023,2117
2118,Current,6618.61,8/4/2005,8/28/2023,2118
2119,Current,9461.47,11/10/2002,11/21/2023,2119
2120,Current,1716.55,5/25/2013,1/10/2023,2120
2121,Savings,9839.71,7/29/2015,7/31/2023,2121
2122,Current,4331.55,1/17/2012,1/22/2023,2122
2123,Savings,9784.47,5/27/2014,6/6/2023,2123
2124,Current,6375.29,11/6/2005,6/8/2023,2124
2125,Savings,3308.66,1/6/2008,9/19/2023,2125
2126,Current,3807,1/8/2005,4/20/2023,2126
2127,Savings,2976.49,3/25/2021,9/20/2023,2127
2128,Savings,3414.29,1/18/2012,12/19/2023,2128
2129,Current,6500.71,6/16/2010,1/13/2023,2129
2130,Current,264.39,3/20/2020,3/4/2023,2130
2131,Current,9679.55,12/28/2011,1/24/2023,2131
2132,Current,7708.43,8/12/2020,12/16/2023,2132
2133,Savings,9415.99,8/18/2020,12/19/2023,2133
2134,Current,7203.68,10/29/2010,12/6/2023,2134
2135,Savings,4862.23,5/16/2005,1/19/2023,2135
2136,Current,1978.3,6/10/2009,12/5/2023,2136
2137,Current,5211.58,10/7/2009,8/18/2023,2137
2138,Savings,7145.79,5/27/2021,3/29/2023,2138
2139,Current,8556.41,12/4/2007,3/10/2023,2139
2140,Current,3308.9,3/29/2008,5/30/2023,2140
2141,Current,5153.76,7/30/2010,11/12/2023,2141
2142,Current,6237.81,1/21/2020,10/5/2023,2142
2143,Current,5927.07,1/14/2002,4/2/2023,2143
2144,Current,618.49,3/28/2020,5/25/2023,2144
2145,Savings,4885.6,7/10/2001,12/17/2023,2145
2146,Savings,8109.41,5/28/2010,6/24/2023,2146
2147,Current,8042.81,12/8/2012,5/25/2023,2147
2148,Savings,5120.71,1/25/2005,7/10/2023,2148
2149,Current,9528.33,6/14/2006,5/15/2023,2149
2150,Current,8279.68,7/31/2010,1/29/2023,2150
2151,Current,7399.54,6/29/2011,8/25/2023,2151
2152,Savings,5204.45,3/7/2017,7/19/2023,2152
2153,Savings,5947.7,2/26/2005,9/17/2023,2153
2154,Current,2310.03,10/7/2011,12/26/2023,2154
2155,Current,5370.83,5/29/2020,4/28/2023,2155
2156,Current,5307.62,7/10/2010,9/29/2023,2156
2157,Savings,2107.35,8/16/2017,3/21/2023,2157
2158,Savings,9516.37,6/23/2022,12/8/2023,2158
2159,Current,2523.05,11/2/2001,3/16/2023,2159
2160,Current,1131.8,9/5/2016,7/6/2023,2160
2161,Current,4723.39,12/30/2022,2/10/2023,2161
2162,Current,6892.13,6/9/2000,9/3/2023,2162
2163,Savings,2032,2/1/2012,11/12/2023,2163
2164,Savings,1910.63,6/23/2012,2/27/2023,2164
2165,Savings,2688.56,5/1/2004,8/18/2023,2165
2166,Savings,3096.9,2/4/2008,4/22/2023,2166
2167,Current,2537.38,12/17/2016,7/23/2023,2167
2168,Savings,4759.92,7/27/2022,2/9/2023,2168
2169,Current,280.8,2/3/2020,2/27/2023,2169
2170,Savings,966.42,11/18/2012,7/8/2023,2170
2171,Savings,7320.71,10/10/2004,6/22/2023,2171
2172,Savings,4182.17,3/6/2017,3/18/2023,2172
2173,Current,3667.14,3/23/2022,2/17/2023,2173
2174,Savings,203.4,7/3/2013,3/31/2023,2174
2175,Savings,3052.36,2/23/2003,1/11/2023,2175
2176,Savings,8229.75,1/3/2007,2/25/2023,2176
2177,Savings,3469.64,12/3/2002,10/6/2023,2177
2178,Savings,9640.57,1/3/2005,2/2/2023,2178
2179,Savings,3960.59,9/23/2011,6/29/2023,2179
2180,Current,4694.88,7/11/2002,4/26/2023,2180
2181,Current,8038.9,6/21/2018,1/28/2023,2181
2182,Current,9831.94,3/30/2004,4/25/2023,2182
2183,Current,3778.81,3/1/2008,8/8/2023,2183
2184,Savings,1287.37,8/6/2005,8/14/2023,2184
2185,Current,5278.27,12/1/2015,8/31/2023,2185
2186,Current,5958.43,6/7/2019,6/28/2023,2186
2187,Current,9598.62,5/16/2004,11/4/2023,2187
2188,Savings,4197.83,8/19/2015,7/19/2023,2188
2189,Savings,999.02,5/10/2006,9/22/2023,2189
2190,Savings,6544.25,4/20/2013,10/1/2023,2190
2191,Current,309.01,8/10/2003,7/13/2023,2191
2192,Current,4311.64,9/25/2009,3/23/2023,2192
2193,Savings,4155.5,10/7/2011,6/17/2023,2193
2194,Savings,2622.71,4/6/2004,3/7/2023,2194
2195,Current,9646.66,4/5/2017,1/22/2023,2195
2196,Current,4093.74,12/5/2002,12/2/2023,2196
2197,Savings,8957.6,5/12/2001,4/11/2023,2197
2198,Savings,5199.59,4/14/2000,12/18/2023,2198
2199,Current,8223.31,4/11/2010,11/26/2023,2199
2200,Savings,4568.81,10/21/2013,12/27/2023,2200
2201,Savings,9916.22,1/18/2011,6/25/2023,2201
2202,Savings,6436.29,4/1/2014,9/29/2023,2202
2203,Savings,1643.88,1/21/2005,2/18/2023,2203
2204,Savings,163.67,1/16/2007,12/20/2023,2204
2205,Current,9296.11,1/26/2019,4/11/2023,2205
2206,Current,6899.33,9/10/2002,3/4/2023,2206
2207,Savings,1152.28,8/13/2017,11/8/2023,2207
2208,Current,7460.52,9/30/2017,12/20/2023,2208
2209,Current,2348.77,9/3/2012,12/30/2023,2209
2210,Savings,8111.38,9/21/2012,11/29/2023,2210
2211,Savings,6138.23,8/23/2020,2/6/2023,2211
2212,Current,1324.23,5/6/2000,7/26/2023,2212
2213,Current,802.4,10/23/2004,8/10/2023,2213
2214,Current,4714.57,3/26/2020,8/11/2023,2214
2215,Savings,9375.25,3/19/2006,12/15/2023,2215
2216,Savings,5689.86,6/2/2004,12/20/2023,2216
2217,Current,7615.18,4/8/2000,2/1/2023,2217
2218,Savings,4747.79,2/15/2004,12/30/2023,2218
2219,Current,3902.4,7/7/2009,5/31/2023,2219
2220,Savings,8239.85,12/1/2008,3/15/2023,2220
2221,Savings,4687.53,1/10/2001,3/13/2023,2221
2222,Savings,1501.27,7/6/2009,10/4/2023,2222
2223,Current,2817.75,8/23/2000,7/22/2023,2223
2224,Savings,5657.7,1/5/2013,4/13/2023,2224
2225,Savings,4085.51,5/26/2011,6/24/2023,2225
2226,Savings,3727.29,6/21/2019,7/30/2023,2226
2227,Savings,6720.77,5/2/2022,9/10/2023,2227
2228,Savings,6399.57,1/29/2021,12/20/2023,2228
2229,Current,3208.86,6/2/2018,11/14/2023,2229
2230,Savings,3658.32,2/22/2000,10/21/2023,2230
2231,Savings,7545.46,9/30/2014,12/20/2023,2231
2232,Current,9220.75,6/30/2008,6/3/2023,2232
2233,Savings,3309.73,7/9/2000,10/23/2023,2233
2234,Savings,2989.59,2/19/2020,5/24/2023,2234
2235,Savings,2726.27,7/4/2009,1/19/2023,2235
2236,Savings,1500.92,6/9/2014,1/29/2023,2236
2237,Current,3834.02,9/29/2005,12/31/2023,2237
2238,Savings,5208.46,1/29/2007,7/8/2023,2238
2239,Savings,5420.59,3/26/2001,6/13/2023,2239
2240,Savings,6941.2,2/16/2012,12/7/2023,2240
2241,Savings,620.26,4/26/2001,9/23/2023,2241
2242,Current,5657.95,8/4/2006,6/24/2023,2242
2243,Savings,2624.39,9/22/2012,6/21/2023,2243
2244,Savings,2467.32,3/16/2000,4/26/2023,2244
2245,Current,7918.29,12/31/2003,12/30/2023,2245
2246,Savings,1619.42,7/20/2021,9/8/2023,2246
2247,Current,3358.09,7/15/2020,1/7/2023,2247
2248,Savings,6412.62,6/21/2005,7/16/2023,2248
2249,Current,6464.45,2/3/2007,10/2/2023,2249
2250,Current,576.07,10/11/2013,2/2/2023,2250
2251,Current,818.33,12/21/2022,6/1/2023,2251
2252,Current,6588.1,1/2/2003,1/23/2023,2252
2253,Savings,9536.2,7/26/2009,9/12/2023,2253
2254,Savings,9985.18,11/9/2010,3/27/2023,2254
2255,Current,9872.39,11/11/2005,12/22/2023,2255
2256,Current,3580.64,3/22/2019,6/30/2023,2256
2257,Current,2493.92,10/21/2017,5/29/2023,2257
2258,Savings,1076.63,2/1/2020,12/4/2023,2258
2259,Current,3325.69,8/4/2007,4/12/2023,2259
2260,Savings,2840.85,11/13/2000,4/1/2023,2260
2261,Savings,5810.28,9/28/2000,2/6/2023,2261
2262,Current,3750.98,9/29/2003,2/18/2023,2262
2263,Current,2392.15,3/23/2019,2/8/2023,2263
2264,Savings,6164.19,11/7/2019,1/30/2023,2264
2265,Current,3298.37,1/24/2009,2/12/2023,2265
2266,Current,3601.04,12/28/2002,7/25/2023,2266
2267,Savings,6024.56,5/12/2010,8/14/2023,2267
2268,Current,1270.36,2/7/2018,2/1/2023,2268
2269,Current,7765.07,10/28/2007,5/6/2023,2269
2270,Savings,9657.8,4/28/2005,4/5/2023,2270
2271,Current,4959.18,11/11/2007,1/2/2023,2271
2272,Current,5642.6,1/30/2018,10/30/2023,2272
2273,Savings,3907.97,11/30/2020,4/9/2023,2273
2274,Current,9571.51,11/8/2005,1/23/2023,2274
2275,Savings,1416.15,12/29/2018,12/7/2023,2275
2276,Current,8153.87,9/28/2016,8/6/2023,2276
2277,Savings,6539.22,2/26/2009,8/10/2023,2277
2278,Savings,7935.81,1/30/2021,10/24/2023,2278
2279,Current,9509.55,7/28/2019,10/25/2023,2279
2280,Savings,5011.91,1/11/2021,3/13/2023,2280
2281,Current,2954.47,10/30/2012,6/16/2023,2281
2282,Savings,7817.17,5/5/2018,8/13/2023,2282
2283,Current,8461.25,3/15/2007,5/18/2023,2283
2284,Savings,6893.93,9/1/2021,7/29/2023,2284
2285,Savings,8505.12,8/11/2000,4/22/2023,2285
2286,Current,7330.24,3/1/2004,8/16/2023,2286
2287,Current,9578.98,7/12/2004,8/21/2023,2287
2288,Savings,5749.74,7/23/2016,2/19/2023,2288
2289,Savings,3866.69,1/31/2014,11/27/2023,2289
2290,Savings,6837.15,1/24/2013,8/24/2023,2290
2291,Savings,784.23,4/8/2017,9/14/2023,2291
2292,Savings,5034.07,1/6/2002,7/19/2023,2292
2293,Savings,7756.67,10/29/2022,7/16/2023,2293
2294,Savings,1772.74,2/8/2019,1/1/2023,2294
2295,Savings,4064.03,10/30/2002,10/10/2023,2295
2296,Current,3567.84,3/30/2018,12/31/2023,2296
2297,Current,3416.19,3/31/2006,7/8/2023,2297
2298,Current,6541.2,2/13/2020,5/5/2023,2298
2299,Current,5025.21,7/8/2016,6/25/2023,2299
2300,Savings,7993.42,8/24/2012,10/6/2023,2300
2301,Savings,672.71,7/10/2013,12/31/2023,2301
2302,Current,4593.7,9/26/2017,5/19/2023,2302
2303,Savings,238.59,5/28/2001,12/22/2023,2303
2304,Savings,2286.51,7/2/2022,4/12/2023,2304
2305,Current,7776.22,10/26/2001,10/14/2023,2305
2306,Current,1149.9,12/27/2005,11/7/2023,2306
2307,Current,1145.23,12/12/2015,11/14/2023,2307
2308,Savings,4074.24,1/29/2017,5/27/2023,2308
2309,Savings,7791.72,4/12/2017,12/18/2023,2309
2310,Current,6416.43,3/20/2004,10/23/2023,2310
2311,Current,7839.38,3/16/2007,12/24/2023,2311
2312,Current,590.53,8/6/2019,9/30/2023,2312
2313,Current,5680.88,6/16/2005,12/21/2023,2313
2314,Savings,4587.6,12/4/2001,1/12/2023,2314
2315,Current,8970.61,3/5/2018,5/23/2023,2315
2316,Savings,7399.66,12/20/2000,6/16/2023,2316
2317,Current,4300.98,6/30/2001,9/26/2023,2317
2318,Savings,5583.11,1/23/2014,4/4/2023,2318
2319,Savings,4305.85,4/19/2000,4/16/2023,2319
